idx,label
9922,1
9923,1
9924,0
9925,0
9926,0
9927,0
9928,0
9929,1
9930,1
9931,1
9932,0
9933,1
9934,1
9935,1
9936,1
9937,1
9938,1
9939,0
9940,0
9941,1
9942,1
9943,0
9944,0
9945,0
9946,1
9947,1
9948,0
9949,0
9950,0
9951,0
9952,0
9953,0
9954,0
9955,0
9956,1
9957,1
9958,0
9959,1
9960,1
9961,0
9962,0
9963,1
9964,1
9965,0
9966,0
9967,1
9968,0
9969,0
9970,0
9971,1
9972,1
9973,1
9974,0
9975,0
9976,0
9977,0
9978,1
9979,0
9980,1
9981,1
9982,1
9983,1
9984,0
9985,0
9986,1
9987,0
9988,0
9989,0
9990,1
9991,1
9992,0
9993,1
9994,1
9995,0
9996,1
9997,0
9998,1
9999,0
10000,1
10001,0
10002,0
10003,1
10004,1
10005,1
10006,0
10007,0
10008,0
10009,1
10010,1
10011,1
10012,0
10013,1
10014,1
10015,0
10016,1
10017,1
10018,1
10019,1
10020,0
10021,1
10022,0
10023,1
10024,1
10025,0
10026,1
10027,0
10028,1
10029,1
10030,1
10031,0
10032,1
10033,0
10034,1
10035,0
10036,0
10037,0
10038,1
10039,1
10040,1
10041,1
10042,0
10043,0
10044,0
10045,0
10046,1
10047,0
10048,0
10049,0
10050,0
10051,0
10052,1
10053,1
10054,1
10055,1
10056,1
10057,1
10058,1
10059,1
10060,1
10061,0
10062,0
10063,0
10064,1
10065,0
10066,1
10067,1
10068,0
10069,0
10070,1
10071,0
10072,0
10073,0
10074,0
10075,0
10076,1
10077,0
10078,1
10079,0
10080,1
10081,1
10082,0
10083,1
10084,0
10085,1
10086,1
10087,1
10088,0
10089,0
10090,1
10091,1
10092,1
10093,0
10094,0
10095,0
10096,0
10097,1
10098,1
10099,1
10100,0
10101,0
10102,1
10103,0
10104,1
10105,0
10106,1
10107,0
10108,1
10109,0
10110,0
10111,1
10112,0
10113,0
10114,1
10115,0
10116,1
10117,0
10118,1
10119,0
10120,1
10121,0
10122,0
10123,0
10124,0
10125,0
10126,1
10127,0
10128,1
10129,1
10130,1
10131,0
10132,0
10133,0
10134,0
10135,0
10136,0
10137,1
10138,0
10139,0
10140,0
10141,0
10142,1
10143,0
10144,1
10145,0
10146,1
10147,0
10148,0
10149,0
10150,1
10151,0
10152,1
10153,0
10154,1
10155,1
10156,1
10157,1
10158,0
10159,0
10160,1
10161,1
10162,0
10163,1
10164,0
10165,1
10166,1
10167,1
10168,0
10169,1
10170,0
10171,0
10172,1
10173,0
10174,1
10175,1
10176,0
10177,0
10178,0
10179,0
10180,0
10181,0
10182,1
10183,0
10184,0
10185,0
10186,0
10187,0
10188,1
10189,1
10190,1
10191,1
10192,1
10193,1
10194,1
10195,1
10196,1
10197,1
10198,1
10199,0
10200,1
10201,0
10202,0
10203,1
10204,0
10205,1
10206,1
10207,1
10208,0
10209,0
10210,0
10211,0
10212,1
10213,0
10214,0
10215,0
10216,1
10217,1
10218,1
10219,0
10220,1
10221,1
10222,0
10223,1
10224,0
10225,1
10226,0
10227,0
10228,0
10229,1
10230,1
10231,0
10232,1
10233,0
10234,1
10235,0
10236,0
10237,1
10238,1
10239,0
10240,0
10241,0
10242,0
10243,1
10244,1
10245,0
10246,1
10247,0
10248,0
10249,0
10250,0
10251,0
10252,1
10253,0
10254,1
10255,0
10256,1
10257,1
10258,0
10259,0
10260,1
10261,1
10262,1
10263,1
10264,1
10265,1
10266,1
10267,1
10268,0
10269,1
10270,0
10271,1
10272,0
10273,0
10274,0
10275,1
10276,1
10277,1
10278,0
10279,1
10280,1
10281,1
10282,1
10283,1
10284,0
10285,1
10286,1
10287,0
10288,1
10289,0
10290,1
10291,0
10292,1
10293,0
10294,0
10295,1
10296,0
10297,1
10298,0
10299,0
10300,1
10301,1
10302,0
10303,0
10304,1
10305,1
10306,1
10307,1
10308,1
10309,1
10310,0
10311,0
10312,1
10313,0
10314,0
10315,1
10316,1
10317,1
10318,0
10319,0
10320,1
10321,0
10322,1
10323,0
10324,0
10325,1
10326,0
10327,1
10328,0
10329,1
10330,0
10331,0
10332,0
10333,0
10334,0
10335,1
10336,0
10337,1
10338,0
10339,0
10340,0
10341,1
10342,1
10343,1
10344,1
10345,0
10346,0
10347,0
10348,1
10349,1
10350,0
10351,0
10352,1
10353,0
10354,0
10355,0
10356,1
10357,0
10358,0
10359,0
10360,1
10361,0
10362,0
10363,1
10364,1
10365,1
10366,1
10367,0
10368,1
10369,1
10370,1
10371,1
10372,0
10373,1
10374,0
10375,0
10376,0
10377,0
10378,1
10379,0
10380,0
10381,0
10382,1
10383,0
10384,1
10385,0
10386,0
10387,1
10388,0
10389,0
10390,0
10391,1
10392,0
10393,1
10394,1
10395,0
10396,0
10397,0
10398,1
10399,0
10400,1
10401,0
10402,0
10403,0
10404,1
10405,1
10406,1
10407,1
10408,0
10409,0
10410,1
10411,0
10412,0
10413,0
10414,0
10415,1
10416,0
10417,1
10418,1
10419,1
10420,0
10421,0
10422,0
10423,0
10424,1
10425,0
10426,0
10427,0
10428,0
10429,0
10430,1
10431,0
10432,1
10433,1
10434,1
10435,0
10436,0
10437,0
10438,0
10439,0
10440,1
10441,0
10442,0
10443,1
10444,1
10445,0
10446,0
10447,1
10448,1
10449,1
10450,0
10451,1
10452,0
10453,0
10454,0
10455,0
10456,0
10457,1
10458,1
10459,1
10460,0
10461,0
10462,0
10463,1
10464,1
10465,0
10466,1
10467,0
10468,0
10469,0
10470,0
10471,0
10472,0
10473,0
10474,1
10475,0
10476,1
10477,1
10478,1
10479,0
10480,1
10481,1
10482,0
10483,1
10484,1
10485,1
10486,1
10487,1
10488,0
10489,1
10490,0
10491,0
10492,0
10493,1
10494,0
10495,1
10496,0
10497,0
10498,1
10499,1
10500,1
10501,1
10502,1
10503,1
10504,1
10505,1
10506,0
10507,0
10508,0
10509,1
10510,1
10511,0
10512,1
10513,0
10514,1
10515,1
10516,1
10517,0
10518,1
10519,0
10520,0
10521,0
10522,1
10523,1
10524,1
10525,0
10526,1
10527,0
10528,1
10529,1
10530,1
10531,1
10532,1
10533,0
10534,0
10535,1
10536,0
10537,1
10538,1
10539,1
10540,1
10541,1
10542,0
10543,1
10544,0
10545,1
10546,1
10547,1
10548,0
10549,1
10550,0
10551,0
10552,1
10553,1
10554,0
10555,0
10556,0
10557,1
10558,0
10559,0
10560,0
10561,0
10562,1
10563,0
10564,0
10565,1
10566,1
10567,1
10568,0
10569,0
10570,0
10571,1
10572,1
10573,1
10574,1
10575,0
10576,1
10577,0
10578,1
10579,1
10580,0
10581,0
10582,1
10583,1
10584,0
10585,0
10586,0
10587,0
10588,1
10589,0
10590,0
10591,0
10592,0
10593,1
10594,1
10595,1
10596,0
10597,0
10598,1
10599,0
10600,1
10601,1
10602,1
10603,1
10604,1
10605,0
10606,1
10607,1
10608,0
10609,1
10610,0
10611,1
10612,1
10613,1
10614,0
10615,1
10616,0
10617,1
10618,0
10619,1
10620,1
10621,1
10622,0
10623,0
10624,1
10625,0
10626,0
10627,1
10628,0
10629,1
10630,0
10631,0
10632,1
10633,1
10634,1
10635,0
10636,0
10637,0
10638,0
10639,0
10640,0
10641,1
10642,0
10643,0
10644,0
10645,0
10646,1
10647,1
10648,1
10649,1
10650,0
10651,0
10652,1
10653,1
10654,1
10655,1
10656,0
10657,0
10658,0
10659,0
10660,0
10661,1
10662,0
10663,0
10664,0
10665,0
10666,0
10667,1
10668,1
10669,0
10670,0
10671,0
10672,0
10673,0
10674,0
10675,0
10676,0
10677,1
10678,0
10679,1
10680,1
10681,1
10682,1
10683,1
10684,1
10685,0
10686,1
10687,0
10688,1
10689,0
10690,0
10691,1
10692,0
10693,0
10694,0
10695,1
10696,0
10697,1
10698,0
10699,0
10700,1
10701,0
10702,0
10703,1
10704,0
10705,0
10706,0
10707,1
10708,1
10709,0
10710,1
10711,0
10712,1
10713,0
10714,1
10715,1
10716,1
10717,1
10718,1
10719,0
10720,0
10721,0
10722,1
10723,1
10724,1
10725,0
10726,1
10727,1
10728,0
10729,1
10730,1
10731,1
10732,1
10733,0
10734,1
10735,1
10736,1
10737,1
10738,1
10739,0
10740,0
10741,1
10742,0
10743,1
10744,1
10745,0
10746,1
10747,1
10748,1
10749,0
10750,0
10751,0
10752,1
10753,0
10754,1
10755,0
10756,0
10757,0
10758,0
10759,1
10760,1
10761,0
10762,0
10763,1
10764,0
10765,0
10766,1
10767,0
10768,1
10769,0
10770,0
10771,1
10772,1
10773,0
10774,1
10775,1
10776,1
10777,1
10778,0
10779,1
10780,0
10781,0
10782,1
10783,1
10784,1
10785,1
10786,0
10787,1
10788,0
10789,0
10790,1
10791,0
10792,0
10793,0
10794,1
10795,1
10796,1
10797,0
10798,1
10799,0
10800,1
10801,1
10802,1
10803,0
10804,0
10805,0
10806,1
10807,0
10808,1
10809,1
10810,1
10811,0
10812,0
10813,0
10814,0
10815,1
10816,0
10817,0
10818,1
10819,1
10820,1
10821,0
10822,1
10823,0
10824,1
10825,1
10826,1
10827,1
10828,1
10829,0
10830,0
10831,0
10832,0
10833,1
10834,0
10835,0
10836,1
10837,0
10838,0
10839,0
10840,0
10841,1
10842,0
10843,1
10844,1
10845,0
10846,0
10847,1
10848,1
10849,0
10850,1
10851,1
10852,0
10853,1
10854,0
10855,1
10856,1
10857,1
10858,1
10859,0
10860,1
10861,0
10862,1
10863,1
10864,0
10865,1
10866,1
10867,1
10868,1
10869,0
10870,1
10871,0
10872,0
10873,0
10874,1
10875,0
10876,1
10877,0
10878,0
10879,1
10880,1
10881,1
10882,0
10883,1
10884,1
10885,0
10886,1
10887,0
10888,0
10889,1
10890,1
10891,0
10892,1
10893,1
10894,0
10895,0
10896,0
10897,0
10898,0
10899,1
10900,0
10901,0
10902,0
10903,0
10904,0
10905,0
10906,1
10907,1
10908,0
10909,1
10910,0
10911,1
10912,0
10913,1
10914,1
10915,0
10916,1
10917,0
10918,0
10919,0
10920,0
10921,1
10922,0
10923,0
10924,0
10925,1
10926,1
10927,1
10928,1
10929,1
10930,1
10931,0
10932,0
10933,0
10934,0
10935,1
10936,0
10937,0
10938,1
10939,1
10940,1
10941,0
10942,1
10943,0
10944,1
10945,1
10946,0
10947,0
10948,0
10949,1
10950,1
10951,0
10952,1
10953,0
10954,1
10955,0
10956,1
10957,0
10958,0
10959,1
10960,1
10961,1
10962,0
10963,0
10964,1
10965,1
10966,1
10967,0
10968,0
10969,1
10970,0
10971,1
10972,1
10973,1
10974,1
10975,0
10976,0
10977,0
10978,1
10979,0
10980,1
10981,1
10982,0
10983,1
10984,1
10985,0
10986,0
10987,0
10988,1
10989,1
10990,1
10991,0
10992,0
10993,1
10994,1
10995,0
10996,1
10997,0
10998,0
10999,1
11000,0
11001,1
11002,0
11003,0
11004,1
11005,1
11006,0
11007,1
11008,1
11009,0
11010,1
11011,0
11012,1
11013,0
11014,1
11015,1
11016,1
11017,0
11018,0
11019,0
11020,1
11021,0
11022,0
11023,1
11024,0
11025,1
11026,1
11027,0
11028,1
11029,1
11030,0
11031,1
11032,0
11033,1
11034,0
11035,0
11036,1
11037,0
11038,1
11039,1
11040,0
11041,1
11042,0
11043,0
11044,1
11045,0
11046,1
11047,0
11048,0
11049,1
11050,1
11051,0
11052,1
11053,1
11054,1
11055,0
11056,1
11057,0
11058,1
11059,1
11060,1
11061,0
11062,0
11063,1
11064,1
11065,0
11066,1
11067,0
11068,1
11069,1
11070,1
11071,1
11072,1
11073,1
11074,0
11075,0
11076,1
11077,0
11078,0
11079,0
11080,0
11081,1
11082,1
11083,1
11084,0
11085,0
11086,1
11087,1
11088,0
11089,1
11090,0
11091,0
11092,0
11093,0
11094,0
11095,0
11096,0
11097,1
11098,0
11099,1
11100,1
11101,0
11102,0
11103,1
11104,1
11105,1
11106,0
11107,1
11108,1
11109,0
11110,0
11111,0
11112,0
11113,0
11114,1
11115,0
11116,0
11117,1
11118,1
11119,1
11120,0
11121,0
11122,1
11123,0
11124,1
11125,1
11126,0
11127,1
11128,1
11129,1
11130,0
11131,0
11132,0
11133,0
11134,0
11135,1
11136,0
11137,1
11138,1
11139,0
11140,0
11141,1
11142,0
11143,1
11144,1
11145,1
11146,0
11147,1
11148,1
11149,0
11150,0
11151,1
11152,0
11153,0
11154,1
11155,1
11156,0
11157,1
11158,0
11159,0
11160,1
11161,0
11162,0
11163,0
11164,1
11165,1
11166,0
11167,0
11168,0
11169,0
11170,1
11171,0
11172,0
11173,0
11174,1
11175,1
11176,0
11177,0
11178,1
11179,1
11180,0
11181,0
11182,0
11183,1
11184,0
11185,0
11186,1
11187,1
11188,1
11189,0
11190,1
11191,0
11192,1
11193,0
11194,1
11195,0
11196,0
11197,0
11198,0
11199,1
11200,1
11201,1
11202,1
11203,1
11204,1
11205,1
11206,0
11207,1
11208,0
11209,0
11210,1
11211,0
11212,0
11213,0
11214,0
11215,1
11216,1
11217,1
11218,0
11219,0
11220,1
11221,0
11222,1
11223,0
11224,0
11225,1
11226,0
11227,1
11228,0
11229,0
11230,1
11231,1
11232,0
11233,0
11234,1
11235,0
11236,1
11237,1
11238,1
11239,0
11240,1
11241,0
11242,0
11243,1
11244,1
11245,0
11246,0
11247,1
11248,1
11249,1
11250,1
11251,1
11252,0
11253,1
11254,0
11255,0
11256,1
11257,0
11258,1
11259,0
11260,0
11261,1
11262,0
11263,1
11264,1
11265,1
11266,1
11267,0
11268,0
11269,0
11270,0
11271,0
11272,0
11273,1
11274,0
11275,1
11276,1
11277,1
11278,1
11279,0
11280,0
11281,0
11282,1
11283,1
11284,0
11285,0
11286,1
11287,1
11288,0
11289,1
11290,0
11291,0
11292,1
11293,0
11294,0
11295,0
11296,1
11297,1
11298,1
11299,1
11300,0
11301,1
11302,0
11303,1
11304,1
11305,0
11306,0
11307,0
11308,1
11309,1
11310,0
11311,0
11312,1
11313,0
11314,0
11315,0
11316,1
11317,0
11318,0
11319,0
11320,1
11321,1
11322,1
11323,0
11324,0
11325,1
11326,1
11327,0
11328,1
11329,1
11330,1
11331,1
11332,1
11333,0
11334,1
11335,1
11336,0
11337,1
11338,1
11339,0
11340,1
11341,0
11342,0
11343,1
11344,1
11345,1
11346,1
11347,0
11348,0
11349,1
11350,1
11351,0
11352,1
11353,1
11354,0
11355,1
11356,0
11357,1
11358,1
11359,0
11360,0
11361,1
11362,1
11363,1
11364,1
11365,1
11366,1
11367,1
11368,0
11369,0
11370,1
11371,1
11372,1
11373,0
11374,1
11375,1
11376,0
11377,1
11378,0
11379,0
11380,1
11381,1
11382,1
11383,0
11384,0
11385,0
11386,1
11387,0
11388,0
11389,1
11390,1
11391,0
11392,1
11393,0
11394,0
11395,1
11396,0
11397,0
11398,1
11399,1
11400,0
11401,1
11402,1
11403,1
11404,0
11405,1
11406,0
11407,0
11408,0
11409,1
11410,0
11411,1
11412,1
11413,1
11414,1
11415,1
11416,0
11417,1
11418,1
11419,1
11420,0
11421,0
11422,0
11423,1
11424,0
11425,0
11426,1
11427,0
11428,0
11429,1
11430,1
11431,1
11432,1
11433,0
11434,1
11435,1
11436,0
11437,1
11438,0
11439,1
11440,0
11441,0
11442,0
11443,0
11444,1
11445,1
11446,0
11447,0
11448,0
11449,1
11450,1
11451,0
11452,0
11453,1
11454,0
11455,1
11456,1
11457,1
11458,0
11459,1
11460,0
11461,0
11462,0
11463,0
11464,0
11465,0
11466,1
11467,1
11468,1
11469,1
11470,0
11471,0
11472,1
11473,1
11474,0
11475,0
11476,0
11477,1
11478,1
11479,0
11480,1
11481,0
11482,1
11483,0
11484,1
11485,1
11486,0
11487,1
11488,0
11489,0
11490,1
11491,0
11492,0
11493,0
11494,1
11495,0
11496,1
11497,0
11498,1
11499,1
11500,1
11501,0
11502,0
11503,0
11504,0
11505,0
11506,1
11507,0
11508,0
11509,1
11510,0
11511,1
11512,0
11513,0
11514,0
11515,0
11516,0
11517,1
11518,1
11519,0
11520,0
11521,1
11522,0
11523,1
11524,0
11525,1
11526,1
11527,1
11528,0
11529,1
11530,0
11531,0
11532,1
11533,0
11534,1
11535,0
11536,0
11537,0
11538,1
11539,0
11540,1
11541,1
11542,1
11543,0
11544,1
11545,1
11546,0
11547,0
11548,1
11549,0
11550,1
11551,0
11552,1
11553,0
11554,0
11555,1
11556,0
11557,0
11558,1
11559,0
11560,0
11561,1
11562,1
11563,0
11564,0
11565,1
11566,0
11567,0
11568,0
11569,1
11570,1
11571,1
11572,0
11573,1
11574,0
11575,1
11576,1
11577,0
11578,1
11579,0
11580,0
11581,1
11582,0
11583,0
11584,1
11585,1
11586,1
11587,1
11588,1
11589,1
11590,0
11591,1
11592,1
11593,0
11594,0
11595,0
11596,0
11597,0
11598,0
11599,1
11600,1
11601,0
11602,0
11603,0
11604,1
11605,0
11606,0
11607,1
11608,0
11609,0
11610,0
11611,0
11612,1
11613,0
11614,1
11615,0
11616,0
11617,1
11618,0
11619,1
11620,0
11621,1
11622,1
11623,0
11624,0
11625,0
11626,1
11627,1
11628,0
11629,0
11630,0
11631,1
11632,1
11633,0
11634,0
11635,0
11636,1
11637,1
11638,1
11639,0
11640,0
11641,0
11642,0
11643,0
11644,0
11645,0
11646,1
11647,1
11648,0
11649,0
11650,0
11651,0
11652,0
11653,0
11654,0
11655,1
11656,1
11657,1
11658,1
11659,0
11660,1
11661,1
11662,0
11663,0
11664,0
11665,0
11666,0
11667,0
11668,0
11669,0
11670,1
11671,0
11672,1
11673,0
11674,1
11675,1
11676,0
11677,0
11678,0
11679,0
11680,0
11681,0
11682,0
11683,1
11684,1
11685,1
11686,1
11687,1
11688,1
11689,1
11690,1
11691,1
11692,0
11693,0
11694,1
11695,1
11696,0
11697,1
11698,1
11699,0
11700,0
11701,1
11702,1
11703,1
11704,0
11705,1
11706,1
11707,0
11708,1
11709,1
11710,0
11711,1
11712,1
11713,1
11714,0
11715,0
11716,1
11717,1
11718,0
11719,0
11720,0
11721,0
11722,1
11723,0
11724,0
11725,0
11726,1
11727,0
11728,0
11729,0
11730,1
11731,1
11732,0
11733,1
11734,0
11735,0
11736,0
11737,1
11738,0
11739,0
11740,0
11741,0
11742,1
11743,1
11744,0
11745,1
11746,0
11747,0
11748,1
11749,1
11750,1
11751,1
11752,1
11753,0
11754,1
11755,0
11756,0
11757,1
11758,0
11759,0
11760,0
11761,1
11762,0
11763,1
11764,0
11765,0
11766,1
11767,0
11768,1
11769,0
11770,0
11771,1
11772,1
11773,1
11774,0
11775,1
11776,0
11777,0
11778,1
11779,1
11780,0
11781,1
11782,0
11783,1
11784,1
11785,0
11786,1
11787,1
11788,1
11789,0
11790,1
11791,0
11792,0
11793,1
11794,0
11795,0
11796,1
11797,0
11798,1
11799,1
11800,1
11801,0
11802,1
11803,0
11804,0
11805,0
11806,0
11807,1
11808,1
11809,0
11810,1
11811,0
11812,1
11813,1
11814,0
11815,1
11816,0
11817,1
11818,1
11819,0
11820,0
11821,1
11822,0
11823,1
11824,1
11825,0
11826,1
11827,1
11828,0
11829,0
11830,1
11831,0
11832,1
11833,1
11834,0
11835,1
11836,0
11837,0
11838,0
11839,1
11840,0
11841,1
11842,0
11843,1
11844,0
11845,1
11846,0
11847,0
11848,0
11849,0
11850,0
11851,1
11852,0
11853,1
11854,1
11855,0
11856,1
11857,1
11858,1
11859,0
11860,0
11861,1
11862,0
11863,1
11864,0
11865,0
11866,1
11867,1
11868,1
11869,1
11870,0
11871,0
11872,1
11873,0
11874,1
11875,0
11876,0
11877,1
11878,0
11879,1
11880,0
11881,0
11882,0
11883,0
11884,0
11885,1
11886,1
11887,0
11888,0
11889,0
11890,0
11891,0
11892,0
11893,1
11894,0
11895,1
11896,1
11897,0
11898,1
11899,0
11900,1
11901,1
11902,1
11903,1
11904,0
11905,0
11906,1
11907,0
11908,1
11909,0
11910,0
11911,0
11912,0
11913,1
11914,1
11915,1
11916,0
11917,0
11918,0
11919,1
11920,0
11921,1
11922,1
11923,0
11924,0
11925,1
11926,1
11927,1
11928,1
11929,0
11930,1
11931,1
11932,0
11933,1
11934,1
11935,0
11936,0
11937,0
11938,0
11939,0
11940,0
11941,1
11942,1
11943,0
11944,0
11945,0
11946,1
11947,1
11948,0
11949,0
11950,1
11951,0
11952,0
11953,0
11954,1
11955,0
11956,0
11957,0
11958,0
11959,0
11960,1
11961,1
11962,1
11963,0
11964,1
11965,0
11966,0
11967,1
11968,1
11969,0
11970,1
11971,0
11972,1
11973,1
11974,0
11975,0
11976,0
11977,1
11978,0
11979,1
11980,1
11981,0
11982,0
11983,0
11984,1
11985,1
11986,0
11987,0
11988,0
11989,0
11990,0
11991,0
11992,1
11993,0
11994,1
11995,1
11996,0
11997,0
11998,1
11999,1
12000,0
12001,1
12002,1
12003,0
12004,0
12005,0
12006,1
12007,0
12008,0
12009,1
12010,1
12011,0
12012,0
12013,1
12014,0
12015,1
12016,1
12017,0
12018,0
12019,0
12020,1
12021,1
12022,1
12023,0
12024,1
12025,1
12026,1
12027,1
12028,0
12029,1
12030,1
12031,1
12032,1
12033,0
12034,0
12035,1
12036,1
12037,1
12038,0
12039,0
12040,1
12041,0
12042,1
12043,0
12044,1
12045,0
12046,1
12047,0
12048,0
12049,0
12050,0
12051,1
12052,1
12053,0
12054,0
12055,1
12056,1
12057,0
12058,0
12059,1
12060,1
12061,0
12062,0
12063,0
12064,0
12065,1
12066,1
12067,1
12068,0
12069,0
12070,0
12071,0
12072,1
12073,1
12074,1
12075,1
12076,0
12077,0
12078,1
12079,1
12080,0
12081,0
12082,0
12083,0
12084,1
12085,0
12086,1
12087,1
12088,1
12089,1
12090,1
12091,0
12092,0
12093,0
12094,0
12095,1
12096,0
12097,0
12098,0
12099,1
12100,0
12101,1
12102,1
12103,1
12104,0
12105,0
12106,0
12107,1
12108,1
12109,0
12110,0
12111,0
12112,0
12113,0
12114,1
12115,0
12116,1
12117,0
12118,0
12119,1
12120,1
12121,1
12122,1
12123,1
12124,1
12125,1
12126,1
12127,0
12128,0
12129,1
12130,0
12131,1
12132,1
12133,1
12134,0
12135,0
12136,1
12137,0
12138,0
12139,1
12140,1
12141,1
12142,1
12143,0
12144,1
12145,1
12146,0
12147,1
12148,1
12149,1
12150,0
12151,0
12152,0
12153,1
12154,1
12155,1
12156,0
12157,1
12158,1
12159,0
12160,0
12161,1
12162,0
12163,1
12164,1
12165,0
12166,0
12167,0
12168,0
12169,0
12170,1
12171,0
12172,1
12173,0
12174,0
12175,1
12176,1
12177,1
12178,0
12179,1
12180,1
12181,1
12182,0
12183,0
12184,0
12185,1
12186,1
12187,0
12188,0
12189,0
12190,0
12191,1
12192,1
12193,1
12194,1
12195,0
12196,1
12197,0
12198,0
12199,1
12200,0
12201,0
12202,0
12203,0
12204,0
12205,0
12206,0
12207,1
12208,0
12209,0
12210,1
12211,0
12212,1
12213,1
12214,0
12215,1
12216,0
12217,0
12218,0
12219,1
12220,1
12221,1
12222,1
12223,1
12224,0
12225,1
12226,0
12227,0
12228,1
12229,0
12230,1
12231,1
12232,1
12233,0
12234,0
12235,1
12236,1
12237,1
12238,0
12239,0
12240,1
12241,0
12242,0
12243,0
12244,1
12245,1
12246,0
12247,1
12248,1
12249,1
12250,0
12251,1
12252,0
12253,0
12254,0
12255,1
12256,0
12257,1
12258,1
12259,1
12260,1
12261,1
12262,0
12263,0
12264,0
12265,1
12266,1
12267,0
12268,1
12269,0
12270,1
12271,0
12272,1
12273,0
12274,0
12275,0
12276,0
12277,1
12278,1
12279,0
12280,0
12281,0
12282,0
12283,0
12284,0
12285,1
12286,0
12287,1
12288,0
12289,1
12290,1
12291,0
12292,1
12293,0
12294,1
12295,0
12296,0
12297,1
12298,0
12299,1
12300,0
12301,0
12302,1
12303,1
12304,1
12305,1
12306,1
12307,1
12308,1
12309,1
12310,0
12311,0
12312,0
12313,0
12314,0
12315,1
12316,1
12317,0
12318,0
12319,0
12320,0
12321,1
12322,1
12323,1
12324,1
12325,1
12326,1
12327,1
12328,1
12329,0
12330,0
12331,1
12332,1
12333,0
12334,0
12335,0
12336,0
12337,1
12338,1
12339,0
12340,0
12341,1
12342,0
12343,0
12344,1
12345,0
12346,0
12347,1
12348,1
12349,1
12350,1
12351,1
12352,0
12353,1
12354,0
12355,0
12356,1
12357,1
12358,0
12359,0
12360,1
12361,1
12362,0
12363,1
12364,0
12365,1
12366,0
12367,0
12368,1
12369,1
12370,0
12371,1
12372,1
12373,1
12374,0
12375,0
12376,0
12377,0
12378,1
12379,0
12380,0
12381,0
12382,0
12383,1
12384,1
12385,1
12386,0
12387,0
12388,0
12389,0
12390,1
12391,0
12392,0
12393,0
12394,1
12395,0
12396,0
12397,0
12398,0
12399,1
12400,1
12401,1
12402,0
12403,0
12404,0
12405,0
12406,1
12407,1
12408,1
12409,1
12410,0
12411,0
12412,1
12413,1
12414,1
12415,1
12416,0
12417,1
12418,0
12419,0
12420,0
12421,0
12422,0
12423,1
12424,0
12425,0
12426,0
12427,1
12428,0
12429,1
12430,1
12431,0
12432,1
12433,0
12434,1
12435,1
12436,0
12437,1
12438,1
12439,1
12440,0
12441,0
12442,1
12443,0
12444,0
12445,0
12446,0
12447,1
12448,1
12449,0
12450,0
12451,1
12452,0
12453,0
12454,0
12455,1
12456,1
12457,0
12458,1
12459,0
12460,0
12461,1
12462,0
12463,0
12464,0
12465,0
12466,0
12467,0
12468,1
12469,0
12470,0
12471,1
12472,0
12473,1
12474,0
12475,0
12476,0
12477,0
12478,1
12479,0
12480,0
12481,0
12482,0
12483,1
12484,1
12485,0
12486,1
12487,0
12488,1
12489,0
12490,1
12491,0
12492,1
12493,1
12494,0
12495,0
12496,0
12497,1
12498,0
12499,0
12500,1
12501,0
12502,1
12503,1
12504,0
12505,1
12506,1
12507,0
12508,1
12509,1
12510,1
12511,1
12512,1
12513,1
12514,1
12515,0
12516,1
12517,0
12518,0
12519,1
12520,0
12521,0
12522,0
12523,0
12524,0
12525,0
12526,0
12527,1
12528,0
12529,0
12530,0
12531,0
12532,0
12533,1
12534,0
12535,0
12536,1
12537,1
12538,1
12539,0
12540,0
12541,0
12542,0
12543,1
12544,0
12545,1
12546,1
12547,0
12548,0
12549,0
12550,0
12551,1
12552,1
12553,0
12554,0
12555,1
12556,0
12557,1
12558,1
12559,0
12560,0
12561,0
12562,1
12563,1
12564,0
12565,1
12566,0
12567,1
12568,0
12569,1
12570,1
12571,0
12572,0
12573,1
12574,1
12575,1
12576,1
12577,0
12578,1
12579,1
12580,0
12581,1
12582,1
12583,0
12584,1
12585,0
12586,0
12587,0
12588,0
12589,0
12590,0
12591,0
12592,1
12593,0
12594,1
12595,0
12596,1
12597,1
12598,0
12599,0
12600,1
12601,0
12602,0
12603,1
12604,1
12605,0
12606,0
12607,0
12608,0
12609,1
12610,1
12611,1
12612,1
12613,0
12614,1
12615,0
12616,1
12617,0
12618,0
12619,1
12620,0
12621,0
12622,0
12623,0
12624,1
12625,0
12626,1
12627,1
12628,1
12629,0
12630,1
12631,1
12632,1
12633,0
12634,0
12635,1
12636,1
12637,1
12638,0
12639,1
12640,0
12641,1
12642,0
12643,0
12644,0
12645,1
12646,0
12647,1
12648,0
12649,1
12650,0
12651,0
12652,0
12653,0
12654,0
12655,0
12656,0
12657,0
12658,0
12659,0
12660,1
12661,1
12662,0
12663,1
12664,1
12665,1
12666,0
12667,1
12668,1
12669,1
12670,0
12671,1
12672,1
12673,1
12674,1
12675,1
12676,1
12677,1
12678,1
12679,1
12680,0
12681,1
12682,1
12683,0
12684,1
12685,1
12686,1
12687,0
12688,0
12689,1
12690,1
12691,0
12692,0
12693,0
12694,1
12695,1
12696,1
12697,1
12698,1
12699,0
12700,0
12701,0
12702,1
12703,0
12704,1
12705,0
12706,1
12707,0
12708,1
12709,0
12710,1
12711,1
12712,1
12713,0
12714,1
12715,0
12716,0
12717,1
12718,0
12719,1
12720,1
